requisito,valor,peso
Requisito_1,7.173673830469784,24.83639696656393
Requisito_2,1.9016439060094528,12.851291436408484
Requisito_3,15.293783115731298,32.960993015058435
Requisito_4,5.367015931629384,20.301584552315518
Requisito_5,3.5060770533339176,30.72164376570867
Requisito_6,1.7485158966126009,16.71660861393726
Requisito_7,9.589895916135687,36.950785195274804
Requisito_8,10.73028083515832,20.05462899777193
Requisito_9,10.012825599786186,14.06354480345135
Requisito_10,5.77848380269334,35.04882512193469
Requisito_11,5.525590723957122,23.962312082846225
Requisito_12,5.963080979758028,15.662354312926006
Requisito_13,4.247581972610717,28.088847785674297
Requisito_14,13.328486192771022,16.24928010653712
Requisito_15,5.57213998577631,31.790326247352304
Requisito_16,10.221520291582365,29.143734164845732
Requisito_17,15.757599007783941,13.962431269113381
Requisito_18,3.3168287023095773,9.573080242322462
Requisito_19,4.704226905776764,19.97874010395946
Requisito_20,11.187485647609094,21.55914870511513
Requisito_21,8.098625430374453,24.377270762353056
Requisito_22,17.805453055444612,23.445813202526438
Requisito_23,13.015464663567904,24.673918242132338
Requisito_24,17.18607496571097,27.073383047022507
Requisito_25,7.598284987624751,26.962213130728802
Requisito_26,10.896602382675411,17.50714423120935
Requisito_27,16.09568470131577,37.04780117525482
Requisito_28,16.52255271192404,24.4336392813107
Requisito_29,6.573299319040322,26.922213236426042
Requisito_30,4.591425972416571,17.055033548161383
Requisito_31,12.08151054913979,31.794396801519486
Requisito_32,11.938460120454417,36.55049311258807
Requisito_33,7.602349485438978,10.82592790140582
Requisito_34,15.163612159250112,35.89494399676628
Requisito_35,2.8377392515100004,16.42901405042582
Requisito_36,1.8847337632810837,24.278234130999547
Requisito_37,11.815547352920627,36.114449499918116
Requisito_38,17.58099214611937,30.000730713333773
Requisito_39,7.312774828193066,37.66328125863407
Requisito_40,16.73687172124039,26.966269673584623
Requisito_41,11.155369760448632,28.249687202418574
Requisito_42,3.1448829740039437,15.725174321257906
Requisito_43,16.336380100987554,22.33050927916367
Requisito_44,12.186428932675033,35.37097957691603
Requisito_45,15.961824845378796,28.27917428018702
Requisito_46,6.605377085301261,16.091590886677018
Requisito_47,3.564061118243414,31.73861845662773
Requisito_48,13.027955668731321,25.782315636242128
Requisito_49,11.441581504212776,25.906235391771936
Requisito_50,3.852572385883658,31.661352053012045
