requisito,valor,peso
Requisito_1,13.297629216725367,39.79764655854321
Requisito_2,7.925912458943884,17.818085892609414
Requisito_3,1.052695647574215,39.889466223172064
Requisito_4,4.82920503355441,31.443878770092265
Requisito_5,15.377255538735394,24.062802414558508
Requisito_6,5.646200345376575,25.28303998082583
Requisito_7,1.7940667195837312,16.51853713045386
Requisito_8,14.63881485642865,25.65044952286312
Requisito_9,9.254542518343495,19.94917404488079
Requisito_10,12.932415902441964,8.181466974179266
Requisito_11,1.4365454164552025,14.75526301586823
Requisito_12,7.814453588669484,31.552788410695264
Requisito_13,10.57001420878849,36.99023319469741
Requisito_14,5.480360474505967,35.23786687232738
Requisito_15,5.851465745282835,31.211515488880963
Requisito_16,12.428225571925388,32.049849805110696
Requisito_17,10.113883556829416,16.911931706133025
Requisito_18,16.339319574097722,29.305843345139426
Requisito_19,15.092331446777195,26.00353358916372
Requisito_20,6.805675755893059,18.728677372511736
Requisito_21,3.5379987979097276,17.911047866507733
Requisito_22,11.357176578894217,10.661486016261797
Requisito_23,7.159382583240375,8.65758334135792
Requisito_24,4.554320678008237,8.858486889822327
Requisito_25,6.466414576504976,12.342455052231443
Requisito_26,6.789835903815078,16.07104249601654
Requisito_27,15.735897980307103,27.013605589484122
Requisito_28,5.409476871569436,11.456138782077176
Requisito_29,12.534877113195039,23.023174645891444
Requisito_30,9.030701401745905,37.64905062336494
