requisito,valor,peso
Requisito_1,4.79557659392056,9.053439692415367
Requisito_2,10.406701961844831,19.404376991014235
Requisito_3,9.095249848936826,11.248608401559373
Requisito_4,1.0060385595228252,19.62360471436389
Requisito_5,11.300945809560687,26.002189042270498
Requisito_6,2.8422301251326054,20.959508677626093
Requisito_7,13.513790522632501,35.370780014371725
Requisito_8,8.399177604117495,35.628602973866776
Requisito_9,6.394721707367568,23.58300753133891
Requisito_10,2.595179210923102,13.78763782032987
Requisito_11,4.662255737397503,11.739270718287528
Requisito_12,16.180827052524354,36.11632055728717
Requisito_13,9.20939088147718,37.013720910852996
Requisito_14,11.500521225171113,25.463285165583017
Requisito_15,10.344266524093653,19.919152747957742
Requisito_16,15.726234848703918,24.03872974091476
Requisito_17,7.361595359029645,16.163068649115857
Requisito_18,11.278132924677942,19.047346930879574
Requisito_19,12.135759850067265,37.83880446667521
Requisito_20,10.618371136006221,13.295589696115808
Requisito_21,15.747524478021258,25.60794897541156
Requisito_22,11.303533271731991,8.772562730283838
Requisito_23,12.769813580209778,21.509564764232834
Requisito_24,14.56587946696917,30.14626111256847
Requisito_25,13.087872484540195,39.65529886603115
Requisito_26,9.98096492696195,35.58194654521563
Requisito_27,4.943561475082529,15.164257137775547
Requisito_28,15.127789581308685,24.468152136359063
Requisito_29,10.650702988534647,37.19713289275291
Requisito_30,8.413618606792514,8.341537490552493
Requisito_31,5.473819559665399,31.31485200464795
Requisito_32,2.2901711120716346,9.765272216137681
Requisito_33,14.906312172068626,25.23106103360208
Requisito_34,5.326553989945211,14.830528397861311
Requisito_35,4.5398401016301815,35.972377420279585
Requisito_36,14.995096183579937,27.609545827719835
Requisito_37,8.349125627053539,16.753513694170817
Requisito_38,9.158049270947766,23.454994251002468
Requisito_39,15.09603875365682,27.687282253175983
Requisito_40,12.427416710090993,8.92634356773991
Requisito_41,2.429613199410258,12.223838754865955
Requisito_42,2.145408813248781,25.427515437995172
Requisito_43,6.158193371348049,25.21551512692142
Requisito_44,10.21872850706261,36.17737024814889
Requisito_45,7.437409783206817,37.94498815124696
Requisito_46,14.205737225930257,8.895178111954323
Requisito_47,15.407305189646834,13.00090909657494
Requisito_48,3.450174042304618,17.9029259594087
Requisito_49,5.997072321294655,22.265154290070647
Requisito_50,8.099067320463831,10.009028869971615
Requisito_51,6.010282586328007,17.03411554462482
Requisito_52,11.286742786242437,27.78226882963693
Requisito_53,2.3028775083015467,36.24839160392659
Requisito_54,12.573461851696235,36.218779054775545
Requisito_55,11.35858763894826,35.303517611821405
Requisito_56,6.045571713120527,12.393414614959905
Requisito_57,5.946552223749375,14.833537122464403
Requisito_58,1.6459889967813266,35.05504968956156
Requisito_59,6.194508208220029,30.916561636449988
Requisito_60,6.332779763977003,23.29558453678246
Requisito_61,7.496104883848166,13.140003316374237
Requisito_62,12.449249382466506,26.886727824674285
Requisito_63,17.604393734052525,26.565217633267224
Requisito_64,12.919717419039355,37.34375674484721
Requisito_65,4.56444895673902,20.60079865613988
Requisito_66,11.978767819614616,15.87128867967326
Requisito_67,6.356168603068991,34.88128117626371
Requisito_68,15.736669360565118,12.195659364374716
Requisito_69,12.806233436431901,24.756824461441173
Requisito_70,3.7343351887271554,14.89222469415936
